Row ID,Year,Franchise,Player,Pos.,Cap Type,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
1140,2021,Los Angeles Chargers,Cortez Broughton,DT,Active Roster,"$850,000 ","$19,505 ",,,,,,"($39,010)","$869,505 ",0.48
1141,2021,Los Angeles Chargers,Joe Reed,WR,Active Roster,"$780,000 ","$85,077 ",,,,,,"($255,231)","$865,077 ",0.48
1142,2021,Los Angeles Chargers,Jalen Guyton,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
1143,2021,Los Angeles Chargers,Cole Mazza,LS,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
1144,2021,Los Angeles Chargers,Jason Moore,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.47
1145,2021,Los Angeles Chargers,Alohi Gilman,S,Active Roster,"$780,000 ","$47,051 ",,,,,,"($141,153)","$827,051 ",0.46
1146,2021,Los Angeles Chargers,K.J. Hill,WR,Active Roster,"$780,000 ","$26,207 ",,,,,,"($78,621)","$806,207 ",0.44
1147,2021,Los Angeles Chargers,Ryan Hunter,G,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1148,2021,Los Angeles Chargers,Tyron Johnson,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1149,2021,Los Angeles Chargers,Jessie Lemonier,DE,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1150,2021,Los Angeles Chargers,Gabe Nabers,TE,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1151,2021,Los Angeles Chargers,Storm Norton,G,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1152,2021,Los Angeles Chargers,Donald Parham,TE,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.43
1153,2021,Los Angeles Chargers,Darius Bradwell,RB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1154,2021,Los Angeles Chargers,John Brannon,CB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1155,2021,Los Angeles Chargers,Breiden Fehoko,DT,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1156,2021,Los Angeles Chargers,Nate Gilliam,G,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1157,2021,Los Angeles Chargers,John Hurst,WR,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1158,2021,Los Angeles Chargers,T.J. Smith,DT,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1159,2021,Los Angeles Chargers,Donte Vaughn,CB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.36
1160,2021,Los Angeles Chargers,Joe Gaziano,DE,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
1161,2021,Los Angeles Chargers,T.J. Smith,DT,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
1162,2021,Los Angeles Chargers,Dalton Schoen,WR,Dead Money,-,"$5,334 ",-,-,-,-,-,-,"$5,334 ",0
1163,2021,Los Angeles Chargers,Gabe Nabers,TE,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
1164,2021,Los Angeles Chargers,Kevin McGill,CB,Dead Money,-,"$3,667 ",-,-,-,-,-,-,"$3,667 ",0
1165,2021,Los Angeles Chargers,Asmar Bilal,ILB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
1166,2021,Los Angeles Chargers,Darius Bradwell,RB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
1167,2021,Los Angeles Chargers,Jessie Lemonier,DE,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
1168,2021,Los Angeles Chargers,Koda Martin,G,Dead Money,-,"$3,000 ",-,-,-,-,-,-,"$3,000 ",0
1169,2021,Los Angeles Chargers,Cole Christiansen,ILB,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1170,2021,Los Angeles Chargers,Joshua Dunlap,G,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1171,2021,Los Angeles Chargers,Breiden Fehoko,DT,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1172,2021,Los Angeles Chargers,Romeo Finley,ILB,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1173,2021,Los Angeles Chargers,Nate Gilliam,G,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1174,2021,Los Angeles Chargers,Ryan Roberts,T,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1175,2021,Los Angeles Chargers,Jeff Cotton,WR,Dead Money,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
1176,2021,Los Angeles Chargers,Jared Rice,TE,Dead Money,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
1177,2021,Los Angeles Chargers,Roderic Teamer,S,Dead Money,-,$667 ,-,-,-,-,-,-,$667 ,0
1178,2021,Los Angeles Chargers,Donte Vaughn,CB,Dead Money,-,$667 ,-,-,-,-,-,-,$667 ,0
1179,2021,Los Angeles Chargers,John Brannon,CB,Dead Money,-,$334 ,-,-,-,-,-,-,$334 ,0
